kommun_kod,kommun_namn,email,role,forvaltning_namn,source_url,found_via
1861,Hallsberg,kommunikation@hallsberg.se,other,,https://www.hallsberg.se/organisation-och-styrning/press.html,contact_page
1862,Degerfors,kommun@degerfors.se,central,,http://www.degerfors.se/naringsliv-och-arbete/upphandlingar-och-inkop.html,contact_page
1862,Degerfors,kommunikation@degerfors.se,other,,http://www.degerfors.se/kommun-och-politik/kommunens-organisation/kontakta-oss.html,contact_page
1862,Degerfors,skoladministration@degerfors.se,utbildning,,http://www.degerfors.se/kommun-och-politik/kommunens-organisation/kontakta-oss.html,contact_page
1863,Hällefor,kommun@hellefors.se,central,,https://www.hellefors.se/,contact_page
1864,Ljusnarsberg,kommun@ljusnarsberg.se,central,,https://www.ljusnarsberg.se/,contact_page
1880,Örebro,servicecenter@orebro.se,central,,https://www.orebro.se/,contact_page
1881,Kumla,servicecenter@kumla.se,central,,http://www.kumla.se/,pattern_match
1881,Kumla,inkop@kumla.se,upphandling,,https://www.kumla.se/naringsliv-och-arbetsmarknad/upphandling-e-handel-och-inkop.html,contact_page
1882,Askersund,kommun@askersund.se,central,,https://www.askersund.se/,pattern_match
1882,Askersund,elin.fennander.sahlberg@askersund.se,other,Kontakta förvaltningarna,https://www.askersund.se/kommun--politik/kontakta-askersunds-kommun/kontakta-forvaltningarna,contact_page
1882,Askersund,ekonomikontoret@askersund.se,other,,https://www.askersund.se/naringsliv--arbete/upphandling-och-inkop/e-faktura-fran-foretag-till-kommunen,contact_page
1883,Karlskoga,info@karlskoga.se,central,,http://www.karlskoga.se/,pattern_match
1883,Karlskoga,upphandling@karlskoga.se,upphandling,,http://www.karlskoga.se/naringsliv--arbete/upphandling-och-inkop/offentlig-upphandling-och-inkop.html,contact_page
1884,Nora,nora.kommun@nora.se,central,,http://www.nora.se/,pattern_match
1885,Lindesberg,kommun@lindesberg.se,central,,https://www.lindesberg.se/kommun-och-politik/kontakta-oss,contact_page
1885,Lindesberg,barn.utbildningsforvaltningen@lindesberg.se,utbildning,,https://www.lindesberg.se/kommun-och-politik/kontakta-oss,contact_page
1885,Lindesberg,kommunkommun@lindesberg.se,other,,https://www.lindesberg.se/kommun-och-politik/diarium-arkiv-och-sekretess/arenden-och-handlingar,contact_page
1885,Lindesberg,fakturasupport@lindesberg.se,other,,https://www.lindesberg.se/jobb-och-foretagande/upphandling-och-inkop/fakturera-lindesbergs-kommun,contact_page
1885,Lindesberg,leverantorsfaktura@lindesberg.se,other,,https://www.lindesberg.se/jobb-och-foretagande/upphandling-och-inkop/fakturera-lindesbergs-kommun,contact_page
1885,Lindesberg,upphandling@lindesberg.se,upphandling,,https://www.lindesberg.se/jobb-och-foretagande/upphandling-och-inkop/aktuella-kommunovergripande-upphandlingar,pattern_match
1904,Skinnskatteberg,kommun@skinnskatteberg.se,central,,http://www.skinnskatteberg.se/,pattern_match
1904,Skinnskatteberg,upphandling@skinnskatteberg.se,upphandling,,https://www.skinnskatteberg.se/kommun-och-demokrati/ekonomi/upphandlingar-och-inkop/,contact_page
1907,Surahammar,kommunen@surahammar.se,central,,http://www.surahammar.se/,pattern_match
1960,Kungsör,info@kungsor.se,central,,http://www.kungsor.se/,pattern_match
1960,Kungsör,info@kfab.kungsor.se,central,,http://www.kungsor.se/kommun-och-politik/kontakt-och-dialog/kontakt-och-oppettider.html,contact_page
1960,Kungsör,kommunikation@kungsor.se,other,,http://www.kungsor.se/kommun-och-politik/kommunkontakt-kungsor.html,contact_page
1961,Hallstahammar,kommunstyrelsen@hallstahammar.se,central,Förvaltningsbesvär - Överklaga ett beslut som gäller dig personligen,http://www.hallstahammar.se/organisation-och-politik/lagar-regler-och-dokument-som-styr-kommunen/att-overklaga-ett-beslut,contact_page
1961,Hallstahammar,kommun@hallstahammar.se,central,,http://www.hallstahammar.se/organisation-och-politik/lagar-regler-och-dokument-som-styr-kommunen/offentlighet-och-sekretess,contact_page
1961,Hallstahammar,upphandling@hallstahammar.se,upphandling,,http://www.hallstahammar.se/organisation-och-politik/lagar-regler-och-dokument-som-styr-kommunen/offentlig-upphandling,contact_page
1961,Hallstahammar,naringslivsenheten@hallstahammar.se,other,,http://www.hallstahammar.se/organisation-och-politik/lagar-regler-och-dokument-som-styr-kommunen/offentlig-upphandling,contact_page
1961,Hallstahammar,upphanlding@hallstahammar.se,other,,http://www.hallstahammar.se/organisation-och-politik/lagar-regler-och-dokument-som-styr-kommunen/offentlig-upphandling,contact_page
1961,Hallstahammar,asa.oberg.thorstenson@hallstahammar.se,other,"Kommunens förvaltningar, bolag och förbund",http://www.hallstahammar.se/organisation-och-politik/kommunens-forvaltningar-bolag-och-forbund,contact_page
1962,Norberg,info@norberg.se,central,,http://www.norberg.se/,contact_page
1962,Norberg,kommunikation@norberg.se,other,,http://www.norberg.se/kommun--politik/insyn-och-paverkan/press-media-och-information.html,contact_page
1980,Västerås,kontaktcenter@vasteras.se,central,,http://www.vasteras.se/,contact_page
1980,Västerås,upphandling@vasteras.se,upphandling,,http://www.vasteras.se/naringsliv-och-arbete/upphandling-och-inkop/for-dig-som-ar-eller-vill-bli-leverantor.html,contact_page
1980,Västerås,kontaktaupphandling@vasteras.se,other,,http://www.vasteras.se/naringsliv-och-arbete/upphandling-och-inkop/for-dig-som-ar-eller-vill-bli-leverantor.html,contact_page
1980,Västerås,ehandelsupport@vasteras.se,other,,http://www.vasteras.se/naringsliv-och-arbete/upphandling-och-inkop/e-handel-e-faktura.html,contact_page
1981,Sala,kommun.info@sala.se,other,,http://www.sala.se/,pattern_match
1982,Fagersta,info@fagersta.se,central,,http://www.fagersta.se/,contact_page
1982,Fagersta,upphandling@fagersta.se,upphandling,,http://www.fagersta.se/foretag--upphandling/upphandling/om-oss,contact_page
1982,Fagersta,syvvux@edu.fagersta.se,vuxenutbildning,,http://www.fagersta.se/forskola-skola--utbildning/vuxenutbildningen/komvux-norra-vastmanland/komvux---kontaktuppgifter-och-oppettider,contact_page
1982,Fagersta,vux@edu.fagersta.se,vuxenutbildning,,http://www.fagersta.se/forskola-skola--utbildning/vuxenutbildningen/komvux-norra-vastmanland/komvux---kontaktuppgifter-och-oppettider,contact_page
1982,Fagersta,nicoleta.anaida.pavlicu@edu.fagersta.se,vuxenutbildning,,http://www.fagersta.se/forskola-skola--utbildning/vuxenutbildningen/komvux-norra-vastmanland/komvux---kontaktuppgifter-och-oppettider,contact_page
1982,Fagersta,fakturor@fagersta.se,other,,http://www.fagersta.se/foretag--upphandling/fakturor/skicka-faktura,contact_page
1982,Fagersta,kund@fagersta.se,other,,http://www.fagersta.se/foretag--upphandling/fakturor/ta-emot-faktura,contact_page
1982,Fagersta,naringsliv@fagersta.se,other,,http://www.fagersta.se/foretag--upphandling/foretag/foretagsbesok,contact_page
1983,Köping,kopings.kommun@koping.se,central,,http://www.koping.se/,pattern_match
1983,Köping,miljo@koping.se,other,,http://www.koping.se/foretagare--naringsliv/upphandling-tillstand-och-tillsyn/tillstand-regler-och-tillsyn/tobak-e-cigaretter-tobaksfria-nikotinprodukter-folkol-och-receptfria-lakemedel.html,contact_page
1983,Köping,samhallsbyggnad@koping.se,other,,http://www.koping.se/foretagare--naringsliv/upphandling-tillstand-och-tillsyn/tillstand-regler-och-tillsyn/saneringsintyg-for-fartyg.html,contact_page
1983,Köping,bygglov@koping.se,other,,http://www.koping.se/foretagare--naringsliv/upphandling-tillstand-och-tillsyn/tillstand-regler-och-tillsyn/bygglov.html,contact_page
1983,Köping,retag.0221-25347bygglov@koping.se,other,,http://www.koping.se/foretagare--naringsliv/upphandling-tillstand-och-tillsyn/tillstand-regler-och-tillsyn/bygglov.html,contact_page
1984,Arboga,arboga.kommun@arboga.se,central,,https://www.arboga.se/,pattern_match
2023,Malung-Sälen,kommun@malung-salen.se,central,,https://www.malung-salen.se/,pattern_match
2023,Malung-Sälen,arkivavdelningen@malung-salen.se,other,Kontakta nämndkansliet,https://www.malung-salen.se/kommun-och-politik/kontakta-namndkansliet,contact_page
2026,Gagnef,registrator@gagnef.se,central,,http://www.gagnef.se/,pattern_match
2029,Leksand,kommun@leksand.se,central,,http://www.leksand.se/,contact_page
2029,Leksand,gymnasiet@leksand.se,other,,http://www.leksand.se/skola-och-forskola/leksands-gymnasium/kontakta-oss-pa-gymnasiet,contact_page
2029,Leksand,vuxenutbildning@leksand.se,vuxenutbildning,,http://www.leksand.se/kommun-och-politik/politik-och-demokrati/diarium-handlingar-och-arkiv,contact_page
2031,Rättvik,kommun@rattvik.se,central,,http://www.rattvik.se/,contact_page
2031,Rättvik,barn.utbildning@rattvik.se,utbildning,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,mark.plan@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,miljo.bygg@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,kultur@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,bibliotek@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,fritid@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,sociala@rattvik.se,other,Stab- och serviceförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss.html,contact_page
2031,Rättvik,gymnasiet@rattvik.se,utbildning,Barn- och utbildningsförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss/besoksadresser.html,contact_page
2031,Rättvik,kundstod@rattvik.se,utbildning,Barn- och utbildningsförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss/besoksadresser.html,contact_page
2031,Rättvik,personalarenden@rattvik.se,utbildning,Barn- och utbildningsförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss/besoksadresser.html,contact_page
2031,Rättvik,raddningstjansten@rattvik.se,utbildning,Barn- och utbildningsförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss/besoksadresser.html,contact_page
2031,Rättvik,info.rfab@rattvik.se,utbildning,Barn- och utbildningsförvaltning,http://www.rattvik.se/kommun-och-politik/kontakta-oss/besoksadresser.html,contact_page
2034,Orsa,orsa.kommun@orsa.se,central,,http://www.orsa.se/,pattern_match
2039,Älvdalen,kommun@alvdalen.se,central,,http://www.alvdalen.se/,pattern_match
2039,Älvdalen,nnqvistkontaktuppgifterlevfaktura@alvdalen.se,other,,http://www.alvdalen.se/naringsliv-och-arbete/inkop-och-upphandling/elektroniska-fakturor-e-fakturor.html,contact_page
2061,Smedjebacken,kommun@smedjebacken.se,central,,http://www.smedjebacken.se/,pattern_match
2061,Smedjebacken,skolbibliotekscentralen@smedjebacken.se,other,,http://www.smedjebacken.se/kommun-och-politik/kontakta-oss.html,contact_page
2061,Smedjebacken,info@mekensmedjebacken.se,central,,http://www.smedjebacken.se/kommun-och-politik/kontakta-oss.html,contact_page
2061,Smedjebacken,upphandling@smedjebacken.se,upphandling,,http://www.smedjebacken.se/kommun-och-politik/kontakta-oss.html,contact_page
2080,Falu,kontaktcenter@falun.se,central,,https://www.falun.se/,contact_page
2080,Falu,ulrika.a.gustafsson@falun.se,utbildning,Barn- och utbildningsförvaltningen,https://www.falun.se/kommun--demokrati/politik-och-demokrati/sa-kan-du-paverka/kontakta-kommunen/tjansteman.html,contact_page
2080,Falu,kristina.knutsson.sjolund@falun.se,utbildning,Barn- och utbildningsförvaltningen,https://www.falun.se/kommun--demokrati/politik-och-demokrati/sa-kan-du-paverka/kontakta-kommunen/tjansteman.html,contact_page
2080,Falu,fakturaenheten@falun.se,utbildning,Barn- och utbildningsförvaltningen,https://www.falun.se/kommun--demokrati/politik-och-demokrati/sa-kan-du-paverka/kontakta-kommunen/tjansteman.html,contact_page
2081,Borlänge,kommun@borlange.se,central,,http://www.borlange.se/,contact_page
2081,Borlänge,kommunfullmaktige@borlange.se,other,,http://www.borlange.se/kommun-och-politik/kommunens-organisation/kommunfullmaktige,contact_page
2081,Borlänge,kommunstyrelsen@borlange.se,central,,http://www.borlange.se/kommun-och-politik/kommunens-organisation/kommunstyrelsen,contact_page
2081,Borlänge,gymnasienamnden@borlange.se,gymnasie,Nämnder,http://www.borlange.se/kommun-och-politik/kommunens-organisation/namnder,contact_page
2081,Borlänge,skolnamnden@borlange.se,other,Nämnder,http://www.borlange.se/kommun-och-politik/kommunens-organisation/namnder,contact_page
2082,Säter,kommun@sater.se,central,,http://www.sater.se/,pattern_match
2083,Hedemora,kommun@hedemora.se,central,,http://www.hedemora.se/,pattern_match
2084,Avesta,servicecenter@avesta.se,central,,https://www.avesta.se/,contact_page
2084,Avesta,vi@avesta.se,vuxenutbildning,,https://www.avesta.se/barn-och-utbildning/vuxenutbildning/valkommen-att-kontakta-oss/,contact_page
2084,Avesta,upphandling@avesta.se,upphandling,,https://www.avesta.se/naringsliv-och-arbete/upphandling-och-inkop/aktuella-upphandlingar/,contact_page
2084,Avesta,redovisning@avesta.se,other,,https://www.avesta.se/naringsliv-och-arbete/upphandling-och-inkop/fakturor-till-avesta-kommun/,contact_page
2085,Ludvika,info@ludvika.se,central,,https://www.ludvika.se/,pattern_match
2085,Ludvika,rvaltningensocial.utbildning@ludvika.se,other,,https://www.ludvika.se/barn-och-utbildning/forskola-och-fritidshem/forskolorna/sunnansjo-forskola-solangen/kontaktuppgifter---solangens-forskola,contact_page
2085,Ludvika,kommuninfo@ludvika.se,central,,https://www.ludvika.se/jobb-och-foretagande/upphandlingar,contact_page
2085,Ludvika,social.utbildning@ludvika.se,other,,https://www.ludvika.se/omsorg-och-hjalp/vill-du-hjalpa/bli-familjehem-jourhem-kontaktperson-eller-kontaktfamilj,contact_page
2101,Ockelbo,kommun@ockelbo.se,central,,https://ockelbo.se/,contact_page
2101,Ockelbo,utbildningochkultur@ockelbo.se,utbildning,,https://ockelbo.se/kontakta-oss,contact_page
2104,Hofors,hofors.kommun@hofors.se,central,,http://www.hofors.se/,pattern_match
2104,Hofors,inkop@hofors.se,upphandling,,http://www.hofors.se/kommun--politik/ekonomi/upphandling-och-inkop.html,contact_page
2121,Ovanåker,kommun@ovanaker.se,central,,https://www.ovanaker.se/,pattern_match
2132,Nordanstig,kommun@nordanstig.se,central,,http://www.nordanstig.se/,pattern_match
2161,Ljusdal,kommun@ljusdal.se,central,,http://www.ljusdal.se/samlingssidor/kontaktaossljusdalskommun/kontaktaosskommunpolitik.4.6ad1488f14bc069646a26878.html,contact_page
2181,Sandviken,medborgarservice@sandviken.se,central,,https://sandviken.se/,pattern_match
2181,Sandviken,kommun@sandviken.se,central,Arbetslivsförvaltningen,https://sandviken.se/kommunochpolitik/kontaktaoss/kontaktuppgiftertillverksamheter.30008.html,contact_page
2182,Söderhamn,kommunstyrelsen@soderhamn.se,central,"Kontakta nämnder (registrator, kansli)",http://www.soderhamn.se/sidor/kommun-och-politik/kundtjanst-kontakt.html,contact_page
2182,Söderhamn,barn-utbildningsnamnden@soderhamn.se,utbildning,"Kontakta nämnder (registrator, kansli)",http://www.soderhamn.se/sidor/kommun-och-politik/kundtjanst-kontakt.html,contact_page
2182,Söderhamn,ehandel@soderhamn.se,other,Film från DIGG – Myndigheten för digital förvaltning,http://www.soderhamn.se/underwebbar/naringsliv/upphandling-och-inkop/e-handel-och-fakturering/e-faktura.html,contact_page
2182,Söderhamn,kommunrevisionen@soderhamn.se,other,,http://www.soderhamn.se/sidor/kommun-och-politik/organisation/revisorer.html,contact_page
2183,Bollnäs,diariet@bollnas.se,central,,http://www.bollnas.se/kommun-och-politik/kommunfakta/kontakt,contact_page
2183,Bollnäs,bollnas@bollnas.se,central,,http://www.bollnas.se/kommun-och-politik/politik-och-demokrati/overklaga-beslut-rattssakerhet/allmanna-handlingar,contact_page
2184,Hudiksvall,kommun@hudiksvall.se,central,,http://www.hudiksvall.se/Sidor/Kommun-och-politik/Kontakta-kommunen.html,contact_page
2184,Hudiksvall,fakturacentralen@hudiksvall.se,other,,http://www.hudiksvall.se/Sidor/Tillvaxt-och-naringsliv/Upphandling-och-inkop/Leverantor-till-kommunen.html,contact_page
2262,Timrå,timra.kommun@timra.se,central,,http://www.timra.se/,contact_page
2280,Härnösand,kommun@harnosand.se,central,,https://www.harnosand.se/,pattern_match
2280,Härnösand,syv@harnosand.se,vuxenutbildning,,https://www.harnosand.se/barn--utbildning/vuxenutbildning/att-studera-pa-komvux/kontaktuppgifter.html,contact_page
2280,Härnösand,kommunarkivet@harnosand.se,central,,https://www.harnosand.se/kommun--styrning/forvaltning-och-organisation/kommunstyrelseforvaltningen/diarium-och-arkiv.html,contact_page
2280,Härnösand,upphandling@harnosand.se,upphandling,,https://www.harnosand.se/kommun--styrning/forvaltning-och-organisation/kommunstyrelseforvaltningen/ekonomienheten.html,contact_page
2280,Härnösand,ite@harnosand.se,other,,https://www.harnosand.se/kommun--styrning/forvaltning-och-organisation/kommunstyrelseforvaltningen/it-avdelningen.html,contact_page
2280,Härnösand,servicecenter@harnosand.se,central,,https://www.harnosand.se/kommun--styrning/forvaltning-och-organisation/kommunstyrelseforvaltningen/kommunens-servicecenter.html,contact_page
2280,Härnösand,kommunikationsavdelningen@harnosand.se,other,,https://www.harnosand.se/kommun--styrning/forvaltning-och-organisation/kommunstyrelseforvaltningen/kommunikationsavdelningen.html,contact_page
2281,Sundsvall,kontakt@sundsvall.se,central,,http://www.sundsvall.se/,pattern_match
2281,Sundsvall,sscleverantor@sundsvall.se,other,,http://www.sundsvall.se/kommun/jobb-och-foretagande/upphandling-och-inkop/hur-du-fakturerar-kommunen,contact_page
2281,Sundsvall,kommunstyrelsen@sundsvall.se,central,,http://www.sundsvall.se/kommun/kommun-och-politik/politik-och-demokrati/dialog-och-synpunkter/kontakta-politiker-fortroendemannaregister,contact_page
2281,Sundsvall,skolan@sundsvall.se,other,,http://www.sundsvall.se/kommun/kommun-och-politik/overklaga-beslut-rattssakerhet/behandling-av-personuppgifter,contact_page
2282,Kramfors,kommun@kramfors.se,central,,http://www.kramfors.se/,contact_page
2282,Kramfors,kommunarkivet@kramfors.se,central,,http://www.kramfors.se/kommun--demokrati/arkiv-och-diarium.html,contact_page
2282,Kramfors,registrator@kramfors.se,central,,http://www.kramfors.se/kommun--demokrati/arkiv-och-diarium.html,contact_page
2282,Kramfors,diariumregistrator@kramfors.se,other,,http://www.kramfors.se/kommun--demokrati/arkiv-och-diarium.html,contact_page
2282,Kramfors,ekonomikontoret.kommunen@kramfors.se,other,,http://www.kramfors.se/naringsliv--arbete/upphandling-och-inkop/elektroniska-fakturor.html,contact_page
2282,Kramfors,upphandling@kramfors.se,upphandling,,http://www.kramfors.se/naringsliv--arbete/upphandling-och-inkop.html,contact_page
2283,Sollefteå,kommun@solleftea.se,central,,http://www.solleftea.se/,contact_page
2284,Örnsköldsvik,kontaktcenter@ornskoldsvik.se,central,,http://www.ornskoldsvik.se/,contact_page
2284,Örnsköldsvik,cfg@ornskoldsvik.se,other,,https://www.ornskoldsvik.se/foretagsservice/upphandling-och-inkop/fakturera-kommunen-och-de-kommunala-bolagen,contact_page
2284,Örnsköldsvik,upphandling@ornskoldsvik.se,upphandling,,https://www.ornskoldsvik.se/foretagsservice/upphandling-och-inkop/aktuella-upphandlingar,contact_page
2303,Ragunda,kommun@ragunda.se,central,,https://www.ragunda.se/,contact_page
2303,Ragunda,naringsliv@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/startadrivaochutveckla.798.html,contact_page
2303,Ragunda,kundcenter@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/startadrivaochutveckla.798.html,contact_page
2303,Ragunda,k.naringsliv@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/ragundakommunsnaringsliv.792.html,contact_page
2303,Ragunda,utvecklingsenhetennaringsliv@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/expansionochetableringiragundakommun.796.html,contact_page
2303,Ragunda,bygg.miljo@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/forsaljningavtobakochliknandeprodukter.3838.html,contact_page
2303,Ragunda,upphandlingssamordnare@ragunda.se,other,,https://www.ragunda.se/naringslivochupphandling/nyheternaringslivochupphandling/nyhetsarkiv/inbjudantillupphandlingstraff.5234.html,contact_page
2303,Ragunda,kommundirektor@ragunda.se,other,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2303,Ragunda,skolchef@ragunda.se,other,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2303,Ragunda,kansli@ragunda.se,central,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2303,Ragunda,info@ragunda.se,central,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2303,Ragunda,bostad@ragunda.se,central,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2303,Ragunda,stad@ragunda.se,central,,https://www.ragunda.se/kundcenter/kontaktaoss.1369.html,contact_page
2305,Bräcke,bracke@bracke.se,central,,http://www.bracke.se/,contact_page
2305,Bräcke,kommunikation@bracke.se,other,,http://www.bracke.se/kommun--och-demokrati/organisation-och-projekt/om-webbplatsen/tillganglighetsredogorelse,contact_page
2309,Krokom,krokoms.kommun@krokom.se,central,,http://www.krokom.se/,contact_page
2321,Åre,kontaktcenter@are.se,central,,http://www.are.se/,pattern_match
2321,Åre,thor.kruse.een@are.se,other,Förvaltningschefer,http://www.are.se/kommun-och-politik/kontakta-oss/ta-kontakt-med-tjanstepersoner,contact_page
2321,Åre,malin.andersson.7@are.se,other,Förvaltningschefer,http://www.are.se/kommun-och-politik/kontakta-oss/ta-kontakt-med-tjanstepersoner,contact_page
2326,Berg,bergs.kommun@berg.se,utbildning,Sammanträdesprotokoll från utbildningsnämnden den 6 maj 2026,https://www.berg.se/,contact_page
2326,Berg,e-postbergs.kommun@berg.se,utbildning,Sammanträdesprotokoll från utbildningsnämnden den 6 maj 2026,https://www.berg.se/,contact_page
2326,Berg,kommunikation@berg.se,other,,https://www.berg.se/om-webbplatsen/kontakta-bergs-kommun,contact_page
2361,Härjedalen,kommun@herjedalen.se,central,,https://www.herjedalen.se/,pattern_match
2361,Härjedalen,barn.utbildning@herjedalen.se,utbildning,,https://www.herjedalen.se/ovrigt-sokbart/kontakta-harjedalens-kommun.html,contact_page
2361,Härjedalen,info.harjegardar@herjedalen.se,other,,https://www.herjedalen.se/ovrigt-sokbart/kontakta-harjedalens-kommun.html,contact_page
2361,Härjedalen,kommunikation@herjedalen.se,other,,https://www.herjedalen.se/ovrigt-sokbart/kontakta-harjedalens-kommun.html,contact_page
2380,Östersund,magnus.o.andersson@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,cecilia.lindhe.nadjalin@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,anna.i.backlund@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,eva.m.larsson@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,camilla.wiktorsson.sand@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,christina.von.leitgeb@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,tobias.1.johansson@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,eva.lek.jansson@ostersund.se,other,Förvaltningar,http://www.ostersund.se/kommun-och-politik/kommunens-organisation/forvaltningar.html,contact_page
2380,Östersund,gdpr@ostersund.se,utbildning,Barn- och utbildningsnämndens behandling av personuppgifter,http://www.ostersund.se/barn-och-utbildning/barn--och-utbildningsnamndens-behandling-av-personuppgifter.html,contact_page
2380,Östersund,kommunarkivet@ostersund.se,central,,http://www.ostersund.se/kommun-och-politik/diarium-och-arkiv/kommunarkivet.html,contact_page
2403,Bjurholm,kommunen@bjurholm.se,central,,https://www.bjurholm.se/,contact_page
2403,Bjurholm,per-olof.t.bylund@bjurholm.se,other,,https://www.bjurholm.se/kommun-och-politik/kommun/forvaltningsorganisation/kommunstyrelsens-verksamheter,contact_page
2403,Bjurholm,veronica.t.bylund@bjurholm.se,other,,https://www.bjurholm.se/kommun-och-politik/kommun/forvaltningsorganisation/kommunstyrelsens-verksamheter,contact_page
2404,Vindeln,vindelns.kommun@vindeln.se,central,,http://www.vindeln.se/kontakt,contact_page
2404,Vindeln,komvux@vindeln.se,vuxenutbildning,,http://www.vindeln.se/barn-och-utbildning/vindelnvux/kontakta-oss,contact_page
2404,Vindeln,kommunalutveckling@vindeln.se,other,,http://www.vindeln.se/bygga-miljo-och-infrastruktur/gator-vagar-och-bredband/kontakta-gata-och-park,contact_page
2409,Robertsfors,kommun@robertsfors.se,central,,http://www.robertsfors.se/,contact_page
2409,Robertsfors,information@robertsfors.se,other,Robertsfors förvaltning,http://www.robertsfors.se/kommunochpolitik/kontakterkommunochpolitik.1138.html,contact_page
2409,Robertsfors,kommunsekreterareharrieth.lindberg@robertsfors.se,other,Robertsfors förvaltning,http://www.robertsfors.se/kommunochpolitik/kontakterkommunochpolitik.1138.html,contact_page
2409,Robertsfors,kanslikommun@robertsfors.se,other,,http://www.robertsfors.se/kommunochpolitik/varorganisationochverksamhet/offentligahandlingarocharkiv.1085.html,contact_page
2417,Norsjö,info@norsjo.se,central,,https://www.norsjo.se/,contact_page
2417,Norsjö,kommunikator@norsjo.se,other,,https://www.norsjo.se/,contact_page
2417,Norsjö,it-chef0918-14042joel.soderberg@norsjo.se,other,,https://www.norsjo.se/kontakt,contact_page
2418,Malå,kommunstyrelsen@mala.se,central,,http://www.mala.se/,contact_page
2418,Malå,utbildningsnamnden@mala.se,utbildning,,http://www.mala.se/,contact_page
2418,Malå,it@mala.se,it_digitalisering,,http://www.mala.se/kommun-och-politik/kontakt-och-organisationsbeskrivning/it-enheten/,contact_page
2418,Malå,utbildningskontoret@mala.se,utbildning,,http://www.mala.se/kommun-och-politik/kontakt-och-organisationsbeskrivning/utbildningsavdelningen/,contact_page
2422,Sorsele,kommun@sorsele.se,central,,http://www.sorsele.se/,pattern_match
2425,Dorotea,info@dorotea.se,central,,http://www.dorotea.se/kommun-och-politik/kontakta-oss/,pattern_match
2460,Vännäs,vannas.kommun@vannas.se,central,,https://www.vannas.se/,contact_page
2460,Vännäs,kommunikation@vannas.se,other,,https://www.vannas.se/kommun-och-politik/kontakt/gemensamma-e-postlador,contact_page
2460,Vännäs,barn.utbildningsnamnden@vannas.se,utbildning,,https://www.vannas.se/kommun-och-politik/kontakt/gemensamma-e-postlador,contact_page
2462,Vilhelmina,info@vilhelmina.se,central,,http://www.vilhelmina.se/,pattern_match
2463,Åsele,kommun@asele.se,central,,http://www.asele.se/kommun-och-politik/kontaktuppgifter/,contact_page
2480,Umeå,e-post    umea.kommun@umea.se,central,,http://www.umea.se/,contact_page
2480,Umeå,umea.kommun@umea.se,central,,http://www.umea.se/,contact_page
2480,Umeå,stdochverksamhetsservice@grupper.umea.se,other,,http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter.4.88db09b1724ee319ca46d.html,contact_page
